URL,Version,Status,OIDs,Name,Title,Descriptino,Used
https://interop.esante.gouv.fr/ig/fhir/annuaire/CodeSystem/as-cs-intern-id-systems,1.1.0-snapshot,active,,AsCSInterneIdSystems,AS CodeSystem Internal Identifier Systems,"CodeSystem contenant les identifiants locaux","ValueSet/as-vs-intern-id-systems"
https://interop.esante.gouv.fr/ig/fhir/annuaire/CodeSystem/as-cs-type-systeme-information,1.1.0-snapshot,active,,AsCsTypeSystemeInformation,AS CodeSystem type de système d'information,"CodeSystem définissant les types de systèmes d'information pouvant alimenter l'annuaire santé.","ValueSet/as-vs-type-systeme-information"
https://mos.esante.gouv.fr/NOS/TRE_G00-Langue/FHIR/TRE-G00-Langue,1.2.0,active,"1.2.250.1.71.2.10",TRE_G00-Langue,null,"Langue","ValueSet/JDV-J82-Langue-RASS"
https://mos.esante.gouv.fr/NOS/TRE_G05-SousSectionTableauCNOP/FHIR/TRE-G05-SousSectionTableauCNOP,1.2.0,active,"1.2.250.1.71.4.2.6",TRE_G05-SousSectionTableauCNOP,null,"Sous-Section du tableau de l'Ordre des Pharmaciens","ValueSet/JDV-J73-MetierPharmacien-RASS"
https://mos.esante.gouv.fr/NOS/TRE_G09-DepartementOM/FHIR/TRE-G09-DepartementOM,1.2.0,active,"1.2.250.1.71.1.2.16",TRE_G09-DepartementOM,null,"Référentiel des codes départements et collectivités d’outre-mer provenant du COG INSEE + Monaco","ValueSet/JDV-J84-DepartementOM-RASS"
https://mos.esante.gouv.fr/NOS/TRE_G13-OrientationParticuliere/FHIR/TRE-G13-OrientationParticuliere,1.2.0,active,"1.2.250.1.213.2.31",TRE_G13-OrientationParticuliere,null,"Orientation particulière","ValueSet/JDV-J107-EnsembleSavoirFaire-RASS"
https://mos.esante.gouv.fr/NOS/TRE_G15-ProfessionSante/FHIR/TRE-G15-ProfessionSante,1.2.0,active,"1.2.250.1.71.1.2.7",TRE_G15-ProfessionSante,null,"Professions de santé définies par le code de la santé publique","ValueSet/JDV-J106-EnsembleProfession-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R04-TypeSavoirFaire/FHIR/TRE-R04-TypeSavoirFaire,1.2.0,active,"1.2.250.1.213.1.6.1.16",TRE_R04-TypeSavoirFaire,null,"Type de savoir-faire","ValueSet/JDV-J91-TypeSavoirFaire-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R06-SectionTableauCNOP/FHIR/TRE-R06-SectionTableauCNOP,1.2.0,active,"1.2.250.1.213.2.37",TRE_R06-SectionTableauCNOP,null,"Section du tableau de l'Ordre des Pharmaciens","ValueSet/JDV-J73-MetierPharmacien-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R09-CategorieProfessionnelle/FHIR/TRE-R09-CategorieProfessionnelle,1.2.0,active,"1.2.250.1.213.1.6.1.10",TRE_R09-CategorieProfessionnelle,null,"Catégorie professionnelle","ValueSet/JDV-J89-CategorieProfessionnelle-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R14-TypeDiplome/FHIR/TRE-R14-TypeDiplome,1.2.0,active,"1.2.250.1.213.1.6.1.36",TRE_R14-TypeDiplome,null,"Type de diplôme","ValueSet/JDV-J81-TypeDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R17-TypeAutorisation/FHIR/TRE-R17-TypeAutorisation,1.2.0,active,"1.2.250.1.213.1.6.1.14",TRE_R17-TypeAutorisation,null,"Type d'autorisation","ValueSet/JDV-J75-TypeAutorisation-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R18-DisciplineAutorisation/FHIR/TRE-R18-DisciplineAutorisation,1.2.0,active,"1.2.250.1.213.1.6.1.67",TRE_R18-DisciplineAutorisation,null,"Discipline d'autorisation","ValueSet/JDV-J76-DisciplineAutorisation-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R20-Pays/FHIR/TRE-R20-Pays,1.2.0,active,"1.2.250.1.213.2.24",TRE_R20-Pays,null,"Référentiel des codes pays provenant du COG INSEE","ValueSet/JDV-J74-Pays-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R209-TypeActivite/FHIR/TRE-R209-TypeActivite,1.2.0,active,"1.2.250.1.213.2.2",TRE_R209-TypeActivite,null,"Type d'activité","ValueSet/JDV-J138-TypeActivite-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R21-Fonction/FHIR/TRE-R21-Fonction,1.2.0,active,"1.2.250.1.213.1.6.1.17",TRE_R21-Fonction,null,"Fonction","ValueSet/JDV-J108-EnsembleFonction-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R22-GenreActivite/FHIR/TRE-R22-GenreActivite,1.2.0,active,"1.2.250.1.213.1.6.1.19",TRE_R22-GenreActivite,null,"Genre d'activité","ValueSet/JDV-J94-GenreActivite-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R223-NatCycleForm/FHIR/TRE-R223-NatCycleForm,1.2.0,active,"1.2.250.1.213.1.6.1.115",TRE_R223-NatCycleForm,null,"Nature du cycle de formation des étudiants","ValueSet/JDV-J86-NatCycleForm-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R224-NiveauFormAcquis/FHIR/TRE-R224-NiveauFormAcquis,1.2.0,active,"1.2.250.1.213.1.6.1.116",TRE_R224-NiveauFormAcquis,null,"Niveaux de formation acquis dans le cycle de formation des étudiants","ValueSet/JDV-J87-NiveauFormAcquis-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R225-AnneeUniversitaire/FHIR/TRE-R225-AnneeUniversitaire,1.2.0,active,"1.2.250.1.213.1.6.1.117",TRE_R225-AnneeUniversitaire,null,"Année universitaire","ValueSet/JDV-J88-AnneeUniversitaire-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R226-Dip2iemeCycleNQ/FHIR/TRE-R226-Dip2iemeCycleNQ,1.2.0,active,"1.2.250.1.213.1.6.1.118",TRE_R226-Dip2iemeCycleNQ,null,"Diplôme de 2ième cycle non qualifiant","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R23-ModeExercice/FHIR/TRE-R23-ModeExercice,1.2.0,active,"1.2.250.1.213.1.6.1.18",TRE_R23-ModeExercice,null,"Mode d'exercice","ValueSet/JDV-J95-ModeExercice-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R24-TypeActiviteLiberale/FHIR/TRE-R24-TypeActiviteLiberale,1.2.0,active,"1.2.250.1.213.1.6.1.22",TRE_R24-TypeActiviteLiberale,null,"Type d'activité libérale","ValueSet/JDV-J96-TypeActiviteLiberale-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R257-TypeBAL/FHIR/TRE-R257-TypeBAL,1.2.0,active,"1.2.250.1.213.3.3.55",TRE_R257-TypeBAL,null,"Type de boîte aux lettres","ValueSet/JDV-J139-TypeBAL-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R272-EquipementMaterielLourd/FHIR/TRE-R272-EquipementMaterielLourd,1.2.0,active,"1.2.250.1.213.1.6.1.124",TRE_R272-EquipementMaterielLourd,null,"Equipements Matériels Lourds","ValueSet/JDV-J135-EquipementMaterielLourd-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R274-ActiviteSanitaireRegulee/FHIR/TRE-R274-ActiviteSanitaireRegulee,1.2.0,active,"1.2.250.1.213.1.6.1.126",TRE_R274-ActiviteSanitaireRegulee,null,"Activités sanitaires soumises à une régulation de la part de l'ARS","ValueSet/JDV-J133-ActiviteSanitaireRegulee-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R275-ModaliteActivite/FHIR/TRE-R275-ModaliteActivite,1.2.0,active,"1.2.250.1.213.1.6.1.127",TRE_R275-ModaliteActivite,null,"Mode d'application ou type de soins encadrant une activité","ValueSet/JDV-J132-ModaliteActivite-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R276-FormeActivite/FHIR/TRE-R276-FormeActivite,1.2.0,active,"1.2.250.1.213.1.6.1.128",TRE_R276-FormeActivite,null,"Type d'organisation de prise en charge","ValueSet/JDV-J134-FormeActivite-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R277-CategorieActiviteSanitaireRegulee/FHIR/TRE-R277-CategorieActiviteSanitaireRegulee,1.2.0,active,"1.2.250.1.213.1.6.1.129",TRE_R277-CategorieActiviteSanitaireRegulee,null,"Types d'activités autorisées","ValueSet/JDV-J131-CategorieActiviteSanitaireRegulee-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R279-Clientele/FHIR/TRE-R279-Clientele,1.2.0,active,"1.2.250.1.213.1.6.1.132",TRE_R279-Clientele,null,"Clientèles","ValueSet/JDV-J137-Clientele-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R280-DisciplineEquipementSocial/FHIR/TRE-R280-DisciplineEquipementSocial,1.2.0,active,"1.2.250.1.213.1.6.1.133",TRE_R280-DisciplineEquipementSocial,null,"Disciplines d'équipement pour le social","ValueSet/JDV-J136-DisciplineEquipementSocial-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R282-CNAMAmeliSecteurConventionnement/FHIR/TRE-R282-CNAMAmeliSecteurConventionnement,1.2.0,active,"1.2.250.1.213.1.6.1.135",TRE_R282-CNAMAmeliSecteurConventionnement,null,"Secteur de conventionnement du professionnel libéral par la CNAM extracts ameli","ValueSet/JDV-J130-CNAMAmeliSecteurConventionnement-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R286-TypeFermeture/FHIR/TRE-R286-TypeFermeture,1.2.0,active,"1.2.250.1.213.1.6.1.136",TRE_R286-TypeFermeture,null,"Type de fermeture, codes provenant du FINESS pour les EJ et EG","ValueSet/VS-TRE-R286-TypeFermeture"
https://mos.esante.gouv.fr/NOS/TRE_R291-AutreProfession/FHIR/TRE-R291-AutreProfession,1.2.0,active,"1.2.250.1.213.1.6.1.140",TRE_R291-AutreProfession,null,"Liste de professionnels non membres d'une profession réglementée","ValueSet/JDV-J106-EnsembleProfession-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R301-SourceInformationInstallation/FHIR/TRE-R301-SourceInformationInstallation,1.2.0,active,"1.2.250.1.213.1.6.1.208",TRE_R301-SourceInformationInstallation,null,"Sources d'information possible concernant l'installation de l'activité sociale","ValueSet/VS-TRE-R301-SourceInformationInstallation"
https://mos.esante.gouv.fr/NOS/TRE_R32-StatutHospitalier/FHIR/TRE-R32-StatutHospitalier,1.2.0,active,"1.2.250.1.213.1.6.1.21",TRE_R32-StatutHospitalier,null,"Statut hospitalier","ValueSet/JDV-J98-StatutHospitalier-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R33-StatutInscription/FHIR/TRE-R33-StatutInscription,1.2.0,active,"1.2.250.1.213.1.6.1.12",TRE_R33-StatutInscription,null,"Statut de l'inscription","ValueSet/JDV-J85-StatutInscription-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R34-StatutProfessionnelSSA/FHIR/TRE-R34-StatutProfessionnelSSA,1.2.0,active,"1.2.250.1.213.1.6.1.23",TRE_R34-StatutProfessionnelSSA,null,"Statut du professionnel au SSA","ValueSet/JDV-J97-StatutProfessionnelSSA-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R348-FormationSpecialiseeTransversale/FHIR/TRE-R348-FormationSpecialiseeTransversale,1.2.0,active,"1.2.250.1.213.1.6.1.251",TRE_R348-FormationSpecialiseeTransversale,null,"Formation Spécialisée Transversale (FST)","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R35-TypeVoie/FHIR/TRE-R35-TypeVoie,1.2.0,retired,"1.2.250.1.213.2.44",TRE_R35-TypeVoie,null,"Type de voie","ValueSet/JDV-J103-TypeVoie-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R36-AutreDiplomeObtenu/FHIR/TRE-R36-AutreDiplomeObtenu,1.2.0,active,"1.2.250.1.213.1.6.1.54",TRE_R36-AutreDiplomeObtenu,null,"Autre diplôme obtenu","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R38-SpecialiteOrdinale/FHIR/TRE-R38-SpecialiteOrdinale,1.2.0,active,"1.2.250.1.213.2.28",TRE_R38-SpecialiteOrdinale,null,"Spécialité ordinale","ValueSet/JDV-J107-EnsembleSavoirFaire-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R39-Competence/FHIR/TRE-R39-Competence,1.2.0,active,"1.2.250.1.213.2.29",TRE_R39-Competence,null,"Compétence","ValueSet/JDV-J107-EnsembleSavoirFaire-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R40-CompetenceExclusive/FHIR/TRE-R40-CompetenceExclusive,1.2.0,active,"1.2.250.1.213.2.30",TRE_R40-CompetenceExclusive,null,"Compétence exclusive","ValueSet/JDV-J107-EnsembleSavoirFaire-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R42-DESCnonQualifiant/FHIR/TRE-R42-DESCnonQualifiant,1.2.0,active,"1.2.250.1.213.2.32",TRE_R42-DESCnonQualifiant,null,"DESC non qualifiant","ValueSet/JDV-J107-EnsembleSavoirFaire-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R43-CapaciteSavoirFaire/FHIR/TRE-R43-CapaciteSavoirFaire,1.2.0,active,"1.2.250.1.213.2.33",TRE_R43-CapaciteSavoirFaire,null,"Capacité (savoir-faire)","ValueSet/JDV-J107-EnsembleSavoirFaire-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R44-QualificationPAC/FHIR/TRE-R44-QualificationPAC,1.2.0,active,"1.2.250.1.213.2.34",TRE_R44-QualificationPAC,null,"Qualification de praticien adjoint contractuel","ValueSet/JDV-J107-EnsembleSavoirFaire-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R45-FonctionQualifiee/FHIR/TRE-R45-FonctionQualifiee,1.2.0,active,"1.2.250.1.213.2.35",TRE_R45-FonctionQualifiee,null,"Fonction qualifiée","ValueSet/JDV-J107-EnsembleSavoirFaire-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R48-DiplomeEtatFrancais/FHIR/TRE-R48-DiplomeEtatFrancais,1.2.0,active,"1.2.250.1.213.1.6.1.31",TRE_R48-DiplomeEtatFrancais,null,"Diplôme de l'Etat français","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R49-DiplomeEtudeSpecialisee/FHIR/TRE-R49-DiplomeEtudeSpecialisee,1.2.0,active,"1.2.250.1.213.1.6.1.32",TRE_R49-DiplomeEtudeSpecialisee,null,"Diplôme d'Etudes Spécialisées","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R50-DESCGroupe1Diplome/FHIR/TRE-R50-DESCGroupe1Diplome,1.2.0,active,"1.2.250.1.213.1.6.1.48",TRE_R50-DESCGroupe1Diplome,null,"DESC Groupe 1 (diplôme)","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R51-DESCGroupe2Diplome/FHIR/TRE-R51-DESCGroupe2Diplome,1.2.0,active,"1.2.250.1.213.1.6.1.49",TRE_R51-DESCGroupe2Diplome,null,"DESC Groupe 2 (diplôme)","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R52-CapaciteDiplome/FHIR/TRE-R52-CapaciteDiplome,1.2.0,active,"1.2.250.1.213.1.6.1.50",TRE_R52-CapaciteDiplome,null,"Capacité (diplôme)","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R53-DiplomePaysEEE/FHIR/TRE-R53-DiplomePaysEEE,1.2.0,active,"1.2.250.1.213.1.6.1.51",TRE_R53-DiplomePaysEEE,null,"Diplôme d'un pays de l'EEE","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R54-DiplomeUniversiteInterUniversitaire/FHIR/TRE-R54-DiplomeUniversiteInterUniversitaire,1.2.0,active,"1.2.250.1.213.1.6.1.34",TRE_R54-DiplomeUniversiteInterUniversitaire,null,"Diplôme d'Université ou Inter-Universitaire","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R55-CertificatEtudeSpeciale/FHIR/TRE-R55-CertificatEtudeSpeciale,1.2.0,active,"1.2.250.1.213.1.6.1.52",TRE_R55-CertificatEtudeSpeciale,null,"Certificat d'Etude Spéciale","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R56-Attestation/FHIR/TRE-R56-Attestation,1.2.0,active,"1.2.250.1.213.1.6.1.27",TRE_R56-Attestation,null,"Attestation","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R57-DiplomeEuropeenEtudeSpecialisee/FHIR/TRE-R57-DiplomeEuropeenEtudeSpecialisee,1.2.0,active,"1.2.250.1.213.1.6.1.33",TRE_R57-DiplomeEuropeenEtudeSpecialisee,null,"Diplôme Européen d'Etudes Spécialisées","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R58-AutreTypeDiplome/FHIR/TRE-R58-AutreTypeDiplome,1.2.0,active,"1.2.250.1.213.1.6.1.53",TRE_R58-AutreTypeDiplome,null,"Autre type de diplôme","ValueSet/JDV-J105-EnsembleDiplome-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R60-AutoriteEnregistrement/FHIR/TRE-R60-AutoriteEnregistrement,1.2.0,active,"1.2.250.1.213.1.6.1.57",TRE_R60-AutoriteEnregistrement,null,"Autorité d'enregistrement","ValueSet/JDV-J83-AutoriteEnregistrement-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R72-FinessStatutJuridique/FHIR/TRE-R72-FinessStatutJuridique,1.2.0,active,"1.2.250.1.213.1.6.1.44",TRE_R72-FinessStatutJuridique,null,"Statuts juridiques provenant de FINESS, excepté pour les codes 000 et 100 à 110 qui ont été ajoutés pour les besoins du RPPS en 2017.","ValueSet/JDV-J100-FinessStatutJuridique-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R73-ESPIC/FHIR/TRE-R73-ESPIC,1.2.0,active,"1.2.250.1.213.1.6.1.45",TRE_R73-ESPIC,null,"Etablissement de santé privé d'intérêt collectif","ValueSet/JDV-J162-ESPIC-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R74-ModeFixationTarifaire/FHIR/TRE-R74-ModeFixationTarifaire,1.2.0,active,"1.2.250.1.213.1.6.1.46",TRE_R74-ModeFixationTarifaire,null,"Mode de fixation tarifaire","ValueSet/as-vs-organization-types,ValueSet/VS-TRE-R74-ModeFixationTarifaire"
https://mos.esante.gouv.fr/NOS/TRE_R75-InseeNAFrev2Niveau5/FHIR/TRE-R75-InseeNAFrev2Niveau5,1.2.0,active,"1.2.250.1.213.1.6.1.47",TRE_R75-InseeNAFrev2Niveau5,null,"Sous-classes de la Nomenclature d'Activités Française - INSEE","ValueSet/JDV-J99-InseeNAFrav2Niveau5-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R85-RolePriseCharge/FHIR/TRE-R85-RolePriseCharge,1.2.0,active,"1.2.250.1.213.1.6.1.107",TRE_R85-RolePriseCharge,null,"Rôle dans la prise en charge des patients ou des usagers","ValueSet/JDV-J108-EnsembleFonction-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R87-TypeCarte/FHIR/TRE-R87-TypeCarte,1.2.0,active,"1.2.250.1.213.1.6.1.106",TRE_R87-TypeCarte,null,"Type de carte","ValueSet/JDV-J128-TypeCarte-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R94-ProfessionSocial/FHIR/TRE-R94-ProfessionSocial,1.2.0,active,"1.2.250.1.213.1.6.1.4",TRE_R94-ProfessionSocial,null,"Profession du social","ValueSet/JDV-J106-EnsembleProfession-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R95-UsagerTitre/FHIR/TRE-R95-UsagerTitre,1.2.0,active,"1.2.250.1.213.1.6.1.109",TRE_R95-UsagerTitre,null,"Usager de titre professionnel","ValueSet/JDV-J106-EnsembleProfession-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R96-AutreFonctionSanitaire/FHIR/TRE-R96-AutreFonctionSanitaire,1.2.0,active,"1.2.250.1.213.1.6.1.110",TRE_R96-AutreFonctionSanitaire,null,"Autres fonctions du domaine sanitaire","ValueSet/JDV-J108-EnsembleFonction-RASS"
https://mos.esante.gouv.fr/NOS/TRE_R97-DroitExerciceCompl/FHIR/TRE-R97-DroitExerciceCompl,1.2.0,active,"1.2.250.1.213.1.6.1.111",TRE_R97-DroitExerciceCompl,null,"Droit d'exercice complémentaire","ValueSet/JDV-J107-EnsembleSavoirFaire-RASS"
